sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a954a0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 14:42:07 -0800,2017-03-30 14:42:07 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a96710>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 14:42:15 -0800,2017-03-30 14:42:15 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a96d00>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 14:42:53 -0800,2017-03-30 14:42:53 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a975c0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 14:43:08 -0800,2017-03-30 14:43:08 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a9d470>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 14:43:26 -0800,2017-03-30 14:43:26 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a9db50>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 14:43:41 -0800,2017-03-30 14:43:41 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c049e370>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 14:44:11 -0800,2017-03-30 14:44:11 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c049e8c0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 14:47:47 -0800,2017-03-30 14:47:47 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0692ed0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 14:48:15 -0800,2017-03-30 14:48:15 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0693880>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 14:48:27 -0800,2017-03-30 14:48:27 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0693d80>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 14:48:45 -0800,2017-03-30 14:48:45 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0692f20>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 14:49:00 -0800,2017-03-30 14:49:00 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0693970>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 14:49:28 -0800,2017-03-30 14:49:28 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c06963a0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 14:49:51 -0800,2017-03-30 14:49:51 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0696cb0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 14:53:04 -0800,2017-03-30 14:53:04 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0687210>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 14:53:24 -0800,2017-03-30 14:53:24 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0696990>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 14:53:47 -0800,2017-03-30 14:53:47 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0696850>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 14:56:01 -0800,2017-03-30 14:56:01 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c06967b0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 14:56:19 -0800,2017-03-30 14:56:19 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0695f40>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 14:57:20 -0800,2017-03-30 14:57:20 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0695b30>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 15:15:51 -0800,2017-03-30 15:00:58 -0800,2017-03-30 15:00:58 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0696030>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-03-30 18:14:34 -0800,2017-03-30 18:07:30 -0800,2017-03-30 18:07:30 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0696120>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-02 18:46:53 -0800,2017-04-02 18:39:48 -0800,2017-04-02 18:39:48 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0695900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-02 18:46:53 -0800,2017-04-02 18:40:03 -0800,2017-04-02 18:40:03 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c06959f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-02 20:45:23 -0800,2017-04-02 19:57:14 -0800,2017-04-02 19:57:14 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0695db0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-03 10:47:03 -0800,2017-04-03 09:53:13 -0800,2017-04-03 09:53:13 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c06957c0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-03 11:45:25 -0800,2017-04-03 11:20:11 -0800,2017-04-03 11:20:11 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0695810>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-03 11:45:25 -0800,2017-04-03 11:20:37 -0800,2017-04-03 11:20:37 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c088e2e0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-03 12:49:40 -0800,2017-04-03 12:03:34 -0800,2017-04-03 12:03:34 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c088df20>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-07 20:00:37 -0800,2017-04-07 19:34:15 -0800,2017-04-07 19:34:15 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c088d110>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-07 21:00:38 -0800,2017-04-07 20:48:16 -0800,2017-04-07 20:48:16 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c068e740>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-07 23:01:09 -0800,2017-04-07 22:30:13 -0800,2017-04-07 22:30:13 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c068f460>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-07 23:01:09 -0800,2017-04-07 22:37:32 -0800,2017-04-07 22:37:32 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c088e290>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 00:16:06 -0800,2017-04-07 23:13:32 -0800,2017-04-07 23:13:32 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c068f730>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 01:02:43 -0800,2017-04-08 00:15:56 -0800,2017-04-08 00:15:56 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a913a0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 11:01:53 -0800,2017-04-08 10:05:27 -0800,2017-04-08 10:05:27 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c068ef60>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 13:02:20 -0800,2017-04-08 12:04:40 -0800,2017-04-08 12:04:40 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c068fe10>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 13:02:20 -0800,2017-04-08 12:27:14 -0800,2017-04-08 12:27:14 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0682620>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 13:02:20 -0800,2017-04-08 12:41:41 -0800,2017-04-08 12:41:41 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a91670>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 13:02:20 -0800,2017-04-08 12:42:07 -0800,2017-04-08 12:42:07 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c088e150>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:05:39 -0800,2017-04-08 16:05:39 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c088e0b0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:42:04 -0800,2017-04-08 16:42:04 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c088dd90>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:42:29 -0800,2017-04-08 16:42:29 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c088df70>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:42:54 -0800,2017-04-08 16:42:54 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c088dfc0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:43:17 -0800,2017-04-08 16:43:17 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c088dbb0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:43:35 -0800,2017-04-08 16:43:35 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c088db60>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:44:13 -0800,2017-04-08 16:44:13 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c088dac0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:44:41 -0800,2017-04-08 16:44:41 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c088d890>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:45:09 -0800,2017-04-08 16:45:09 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c088dd40>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:45:52 -0800,2017-04-08 16:45:52 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c088dca0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:46:22 -0800,2017-04-08 16:46:22 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c088db10>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:47:56 -0800,2017-04-08 16:47:56 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c088d520>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:48:31 -0800,2017-04-08 16:48:31 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c088d7a0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:49:09 -0800,2017-04-08 16:49:09 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c088d700>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:49:57 -0800,2017-04-08 16:49:57 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a99730>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:50:51 -0800,2017-04-08 16:50:51 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8ee20>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:56:50 -0800,2017-04-08 16:56:50 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8ebf0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:57:10 -0800,2017-04-08 16:57:10 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8ec90>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:57:43 -0800,2017-04-08 16:57:43 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8ea10>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:58:32 -0800,2017-04-08 16:58:32 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8e9c0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 17:00:40 -0800,2017-04-08 16:58:52 -0800,2017-04-08 16:58:52 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8eb00>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 18:43:24 -0800,2017-04-08 17:14:17 -0800,2017-04-08 17:14:17 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8ea60>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 18:43:24 -0800,2017-04-08 17:55:52 -0800,2017-04-08 17:55:52 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8e790>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 18:43:24 -0800,2017-04-08 17:56:25 -0800,2017-04-08 17:56:25 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8e5b0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 18:43:24 -0800,2017-04-08 17:56:37 -0800,2017-04-08 17:56:37 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8e470>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 18:43:24 -0800,2017-04-08 18:16:25 -0800,2017-04-08 18:16:25 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8e6f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 22:35:19 -0800,2017-04-08 19:50:33 -0800,2017-04-08 19:50:33 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8e420>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 22:35:19 -0800,2017-04-08 20:39:27 -0800,2017-04-08 20:39:27 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8e510>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-08 22:35:19 -0800,2017-04-08 22:15:27 -0800,2017-04-08 22:15:27 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8e010>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-09 10:45:27 -0800,2017-04-09 10:38:03 -0800,2017-04-09 10:38:03 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8e380>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-09 11:45:27 -0800,2017-04-09 10:43:07 -0800,2017-04-09 10:43:07 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8e2e0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-09 14:46:40 -0800,2017-04-09 14:03:44 -0800,2017-04-09 14:03:44 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8e060>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-09 14:46:40 -0800,2017-04-09 14:06:18 -0800,2017-04-09 14:06:18 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8df20>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-09 14:46:40 -0800,2017-04-09 14:06:41 -0800,2017-04-09 14:06:41 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8e0b0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-09 14:46:40 -0800,2017-04-09 14:07:24 -0800,2017-04-09 14:07:24 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8dfc0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-09 14:46:40 -0800,2017-04-09 14:28:56 -0800,2017-04-09 14:28:56 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8dc00>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-09 18:45:34 -0800,2017-04-09 18:03:58 -0800,2017-04-09 18:03:58 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8dde0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-09 18:45:34 -0800,2017-04-09 18:40:05 -0800,2017-04-09 18:40:05 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a8dcf0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-09 21:47:05 -0800,2017-04-09 20:55:40 -0800,2017-04-09 20:55:40 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0699eb0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-10 01:45:49 -0800,2017-04-10 01:26:56 -0800,2017-04-10 01:26:56 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0684290>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-10 01:45:49 -0800,2017-04-10 01:34:27 -0800,2017-04-10 01:34:27 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a86b80>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-10 08:45:59 -0800,2017-04-10 08:39:37 -0800,2017-04-10 08:39:37 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a9b210>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-10 09:46:41 -0800,2017-04-10 08:48:09 -0800,2017-04-10 08:48:09 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0898dd0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-10 09:46:41 -0800,2017-04-10 08:49:50 -0800,2017-04-10 08:49:50 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0899910>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-10 13:47:04 -0800,2017-04-10 13:24:04 -0800,2017-04-10 13:24:04 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c089ad60>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-10 13:47:04 -0800,2017-04-10 13:26:41 -0800,2017-04-10 13:26:41 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c08990f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-11 13:47:57 -0800,2017-04-11 12:57:36 -0800,2017-04-11 12:57:36 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0898880>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-11 13:47:57 -0800,2017-04-11 13:34:56 -0800,2017-04-11 13:34:56 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a80f50>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-12 09:49:17 -0800,2017-04-12 08:59:24 -0800,2017-04-12 08:59:24 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a84f60>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-12 11:45:36 -0800,2017-04-12 10:54:16 -0800,2017-04-12 10:54:16 -0800,1
"Aditya’s iPhone","10.0.1","<<HKDevice: 0x1c0a81950>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.0.1>","FlightsClimbed","count",2017-04-12 11:45:36 -0800,2017-04-12 10:54:31 -0800,2017-04-12 10:54:31 -0800,1
"Aditya’s iPhone","10.3.1","<<HKDevice: 0x1c0a8e290>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.1>","FlightsClimbed","count",2017-04-13 08:45:36 -0800,2017-04-13 08:14:10 -0800,2017-04-13 08:14:10 -0800,1
"Aditya’s iPhone","10.3.1","<<HKDevice: 0x1c0a8e1f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.1>","FlightsClimbed","count",2017-04-14 16:47:48 -0800,2017-04-14 16:10:38 -0800,2017-04-14 16:10:38 -0800,1
"Aditya’s iPhone","10.3.1","<<HKDevice: 0x1c0a8f1e0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.1>","FlightsClimbed","count",2017-04-14 16:47:48 -0800,2017-04-14 16:10:48 -0800,2017-04-14 16:10:48 -0800,1
"Aditya’s iPhone","10.3.1","<<HKDevice: 0x1c0a8e970>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:10.3.1>","FlightsClimbed","count",2017-04-14 16:47:48 -0800,2017-04-14 16:28:53 -0800,2017-04-14 16:28:53 -0800,1
